#timestamp x y z q_x q_y q_z q_w
1627729531.93166 10.0662707638557 -1.15523515049438 0.178474548314075 0.00123925638365355 -0.00585028646741514 0.0938312397718457 0.995570156661362
1627729532.93362 10.6098004063133 -0.947351179345819 0.193621897985533 0.00122232684651739 -0.00775093353713365 0.18506456582657 0.982695036835838
1627729533.93557 11.0697552864807 -0.595273290948788 0.206357081668934 0.000286201926013338 -0.00810701020116097 0.339677093939491 0.940507132523119
1627729534.93957 11.3638251652011 -0.104828656883356 0.217654649337746 -0.00147807881780516 -0.00750231571284946 0.521542099674071 0.853191285005593
1627729535.94007 11.4039160079392 0.500221826739775 0.230872531433356 -0.00291007425439498 -0.00601626380016567 0.695262537095827 0.718724801679176
1627729536.94145 11.1882521541696 1.08855340269887 0.217975255720661 -0.00478905468978207 -0.00500471075727119 0.832735509949911 0.553627662146549
1627729537.94348 10.9643713293143 1.71400835771985 0.224607449145513 -0.00546385471382337 -0.00644678913807659 0.813522663734983 0.581471805671597
1627729538.94544 10.7973728659044 2.36556076033887 0.233594462332552 -0.00512836758655063 -0.00720189344167315 0.773894672929895 0.633252609775481
1627729539.94732 10.7077159705796 3.04267118942259 0.231791174050904 -0.00384738645228715 -0.00686143743776557 0.751178438706347 0.660052324832236
1627729540.94927 10.5114102311184 3.66504041153973 0.237737072626982 -0.00398168109276478 -0.0058737076517369 0.82267044797603 0.568474256058256
1627729541.95124 10.0964210926712 4.21283328556829 0.237297775637365 -0.00614472182810118 -0.00489660193505754 0.903468048369624 0.428583423919193
1627729542.95327 9.59255162047234 4.65101906692358 0.24599999366138 -0.00515149625315068 -0.00675414253527941 0.937833396540286 0.346981791998731
1627729543.95514 9.08519561435733 4.98243498005748 0.242501939578065 -0.00634666888886108 -0.00733391890865147 0.96329016619815 0.268287139336511
1627729544.95681 8.58976414754497 5.17522202794976 0.241074644513148 -0.00626528444232556 -0.0069835904405888 0.983804832165149 0.178997284571272
1627729545.95905 8.04392901766364 5.22398384280303 0.23996813484261 -0.0064921420811532 -0.00605065337081269 0.999504287569041 0.0302063042436127
1627729546.96104 7.47119027009915 5.10943126064775 0.238630049192463 -0.00733573910069645 -0.00523321906744456 0.994757778754188 -0.101861484173571
1627729547.96298 7.14564385069982 5.05012035396066 0.254617694845096 -0.00700039808501111 -0.00860364596265409 0.996969962757426 -0.076992629921479
1627729548.96521 6.95485611868819 5.04917836929362 0.250448886020584 -0.00971163753783916 -0.0084511388390912 0.998329116710467 -0.0563314927613549
1627729549.96692 7.31080722552081 5.0770138445783 0.250988006316243 -0.00820552132233948 -0.0077328981078084 0.993918541474222 -0.109539055228749
1627729550.97013 7.81451274194903 5.16072216452559 0.241179414372038 -0.00506775227994538 -0.00732597851531183 0.986361317888132 -0.164353273467792
1627729551.97112 7.62775668172264 5.09410922698301 0.238925054998421 -0.00471286652564612 -0.0049146455140475 0.974187357447412 -0.225638267450761
1627729552.97285 7.15070898369218 4.7264007601465 0.244751885137846 -0.0056109049390824 -0.0063093056654375 0.957489641555531 -0.288344059626021
1627729553.97474 6.56902601671399 4.42264780392334 0.241402667935679 -0.0048266773391329 -0.00588163082363798 0.975852425687529 -0.218298311684844
1627729554.97667 5.92177535605764 4.22232082907777 0.232977322599615 -0.0044309137150459 -0.00628335120428777 0.990765362815835 -0.135369429139923
1627729555.97866 5.28066334729612 4.1084417898015 0.227643390735532 -0.00528017673729362 -0.0070382171902056 0.998818174462377 -0.0477999748537569
1627729556.9806 4.62098355426324 4.12555006183031 0.23100872730598 -0.00357752697248454 -0.00802765741855158 0.999114329814699 0.0411498964278402
1627729557.98256 4.00136812148948 4.27477041381944 0.215223983019713 -0.00638595632611377 -0.00698757384981004 0.990998138597886 0.133540565630762
1627729558.98423 3.36438065584361 4.53214614146189 0.209446223465833 -0.00780900864523043 -0.00878606078072601 0.973808079601086 0.227067497946201
1627729559.9865 2.79611047930229 4.91329555787928 0.245319939574706 -0.00738800857812005 -0.00757643362165316 0.947220012384799 0.320409524079
1627729560.98843 2.30506837525561 5.45958159198901 0.251156755696067 -0.00712625308668444 -0.0083222307772554 0.904784290818624 0.425729191011891
1627729561.99229 1.91029918532081 6.13571024517676 0.253694522891753 -0.00599643571260196 -0.00862755360864146 0.843084087547862 0.537679113785376
1627729562.99235 1.67420854048649 6.91957247318116 0.255303693764699 -0.00680691019275698 -0.00873881460488152 0.767842203864778 0.640543245266835
1627729563.99431 1.67282231961122 7.68956811804149 0.265031958665743 -0.00964501744646834 -0.0082825158088953 0.681219041884727 0.73196925519037
1627729564.99626 1.86280099353997 8.42309530086452 0.280709441147407 -0.0080790814590742 -0.010135375258781 0.581645237676281 0.813339301951897
1627729565.99823 2.27085141297602 9.07784123854764 0.270393777176272 -0.00833053562707666 -0.00468077859287146 0.466953858738252 0.884230052812809
1627729567.00018 2.82116473988601 9.6454829601977 0.26682237884393 -0.00928962492942083 0.000143335991432472 0.340933752209221 0.940041413411113
1627729568.00222 3.49465171123528 9.99996276664414 0.269489778983253 -0.0114278586618776 0.00115751543758287 0.211389713101124 0.977334361106473
1627729569.00473 4.133535758239 10.199740334517 0.27017892388591 -0.0101357391567901 0.000959052888984733 0.124464245471375 0.992171859411716
1627729570.00606 4.84095207197113 10.326699150766 0.279132411194523 -0.0107644326089576 -8.27928731619943e-05 0.0731517319169128 0.997262725791685
1627729571.00808 5.49029978090847 10.3760713912083 0.289719689161415 -0.00867087281733164 0.000218909463665349 0.0328279970202346 0.999423379081574
1627729572.00999 6.17726512964882 10.4078158713115 0.282152802651102 -0.00850277317281255 0.00208605596815092 -0.00680294651301094 0.999938533679731
1627729573.01193 6.82497321953595 10.341731031537 0.298765864877963 -0.00643846141552134 0.000459548578449234 -0.0388416217224761 0.999224531049768
1627729574.01392 7.45371845435625 10.4867358870415 0.300328357632615 -0.00471251835420414 0.000114258927953115 0.134359980852993 0.990921376629244
1627729575.01583 7.9823080817094 10.8876231880803 0.300092896445756 -0.00573050541927769 -0.00102937810842972 0.359128677498846 0.933269893806841
1627729576.0178 8.24315710594386 11.4917675111395 0.297231471082592 -0.00614539022315245 0.000267058366037741 0.573509583980163 0.819175756441614
1627729577.01975 8.19342801030444 12.1616710628774 0.30071502401813 -0.00620167182043354 0.000138172374416345 0.759245398127411 0.650774880889954
1627729578.02173 7.83059268578517 12.7413069428384 0.308173321265554 -0.00544863294552336 0.0010680078343277 0.893422781983651 0.449182484510296
1627729579.02368 7.3210442137627 13.3006462898853 0.296614254353575 -0.00716483934983192 -0.00155376033282927 0.916644745337221 0.399635661261026
1627729580.02567 6.81431057336835 13.7698905256881 0.294719542955811 -0.00600080924305907 -0.0012720994470701 0.93484845803811 0.354993989463412
1627729581.02778 6.23708893826332 14.2179183345166 0.296673921180583 -0.00540876109481477 0.000246896644923191 0.952173023407396 0.305511403781662
1627729582.02955 5.51866177166165 14.6241892002805 0.291468779292371 -0.00557472435146693 0.00181217485159256 0.967994118164161 0.250904415406051
1627729583.03152 4.72746873346911 14.9171291616631 0.286153292294441 -0.00384919712021489 0.000522202338223871 0.990684328193353 0.136123006351923
1627729584.03561 3.87389138880012 15.1358840598058 0.287828640520675 -0.000867021662732415 -0.0009210829254987 0.985954688243031 0.167008241147612
1627729585.03543 3.08397909254482 15.7332072784757 0.282712627749981 -0.0105232848146433 -0.00378940239510179 0.901436224589301 0.432767413172865
1627729586.03739 2.83536886890022 16.6652346207541 0.289274734746225 -0.0121747463586719 -0.00608676540287459 0.738323813794416 0.67430903362038
1627729587.03952 2.94632393355707 17.5163556277022 0.277908631863505 -0.00760677491538877 -0.00410024102806515 0.640391387719909 0.768000127300132
1627729588.04213 3.16643269966175 18.4711244918129 0.285546014353247 -0.0050061973162353 -0.00162047825766977 0.617065458240495 0.786894231955633
1627729589.04331 3.39633599706325 19.3987110065799 0.287550653568369 -0.00477923630149188 -0.000180244284431788 0.604624133348874 0.796496568595521
1627729590.04523 3.66146060594158 20.3111104106707 0.284234009084695 -0.00427885415741237 -0.00194455210175772 0.593798497081826 0.804600059027797
1627729591.04769 3.94338820709547 21.2126524160351 0.29558864834265 -0.00370250716735074 -0.00421990199318055 0.583907623410955 0.811800696717094
1627729592.04913 4.22442680409775 22.1250515521124 0.276853226835592 -0.00667487108458641 -0.00712688470393668 0.577666582447999 0.816214416151304
1627729593.05109 4.53962476242293 23.0440687932239 0.262917838449717 -0.00393498180484235 -0.00111502544631644 0.578727187267515 0.815510953546197
1627729594.05306 4.84934265400974 23.9583715585355 0.25904465516838 -0.00559170178307974 -0.00130733358187743 0.586661606443315 0.809811819668846
1627729595.05502 5.11768446791902 24.9046858362271 0.256460132285758 -0.0100981348569658 -0.00158880671699391 0.60498113361015 0.796174184046021
1627729596.05699 5.23512767615317 25.8578404550086 0.247094666764357 -0.0107409023544024 0.000324069766859363 0.664766165451438 0.746974211915201
1627729597.05893 5.26527773837387 26.8222476677129 0.238010706553034 -0.0120390483034869 0.00470580851210429 0.707928458174256 0.706165855015066
1627729598.06089 5.15119896987521 27.7988512945378 0.230578011024195 -0.00949281701308959 0.00369340137177376 0.766481119790127 0.642186061991913
1627729599.06286 4.77455342072526 28.7803389310505 0.235003435241477 -0.0079189355687357 0.00337522810915772 0.846366241385874 0.532531767819501
1627729600.06518 4.13382847705079 29.6615956219175 0.224919923289263 -0.00477330681460004 0.00180137310724508 0.899281832863074 0.437339862897674
1627729601.06679 3.37742650169805 30.429062861363 0.210972999458248 -0.00640418267359948 0.00928441109754884 0.940542285593682 0.339489315244246
1627729602.06873 2.399140954068 30.9975204069298 0.208097747382131 0.00347928971887238 0.00427328559007732 0.972521483201686 0.232747928636229
1627729603.07076 1.42826876399464 31.3204244620525 0.223421089595089 0.00566615358115452 0.00547854185206449 0.994701885245707 0.102498974489256
1627729604.0745 0.46288439353879 31.3346873563905 0.257090705286111 0.00633105541566788 0.00571584280727044 0.999520989849388 -0.0297495836738235
1627729605.0746 -0.493107402903952 31.0998225373293 0.265203683997124 0.00146045185084474 -0.0040062367171716 0.993092346432274 -0.117257872253151
1627729606.07656 -1.46866091777476 30.9379313313369 0.268384426072525 0.00346923388622246 -0.0125724046574357 0.999601739071352 -0.0250252333223955
1627729607.07852 -2.49747275550088 31.0755164391458 0.278993839205544 -0.00120812999248424 -0.00630808262517841 0.994387288036679 0.105606202026732
1627729608.08046 -3.46890050365146 31.4534023780854 0.272437067008511 -0.00493133660562195 -0.00580209357107181 0.970967955938765 0.239088364772325
1627729609.08245 -4.32421705216052 32.1188140181248 0.26387074606195 -0.00614786157794519 -0.00249458992116586 0.937100705586352 0.348996057869769
1627729610.08439 -4.97815192662466 32.695274517877 0.26753406925099 -0.0103044006955301 0.00198513923731641 0.94155346491945 0.336700090951316
1627729611.08633 -5.09112365815812 32.7473113443234 0.264554164955744 -0.0096586946382824 0.00122408210995983 0.949367140921724 0.314017902322329
1627729612.0883 -4.87439881051805 32.6502620813796 0.263330283801837 -0.00828407944383384 0.00101382396533292 0.925293311106798 0.379160433866304
1627729613.09025 -4.46708394041295 32.3089644033506 0.269889044849935 -0.00799441069063124 0.00285800679783335 0.847906397306858 0.53007797784938
1627729614.09221 -4.10936657313657 31.6565628225256 0.265922534502496 -0.00518340518235106 0.00306996482812827 0.695141172871025 0.718848007165697
1627729615.09419 -4.09238621006205 30.8120560294718 0.270986791981656 -0.00228953701868566 0.00677003872993584 0.473510859822652 0.880758985322193
1627729616.09615 -4.67024988579719 30.1474468702121 0.27298718137981 -0.0046028028740913 0.00983478844607547 0.200706415279736 0.979591254558459
1627729617.09809 -5.39605498965621 29.8380033582787 0.287210174757468 -0.00619923380298045 0.00327849412517646 -0.056282327541526 0.998390264667564
1627729618.10005 -5.66128387317228 29.8579864734164 0.295358472231613 -0.0134508862520069 -0.00298109791317684 -0.0531706424182689 0.998490395296332
1627729619.10201 -5.02370457828333 29.7172425507786 0.251186188833332 -0.01353696630938 0.00164512760615134 -0.184613273786753 0.982716634254232
1627729620.10401 -4.34244169679315 29.0966599531841 0.274303005421465 -0.012890414160118 0.00500243758300862 -0.382511772768203 0.923847149984599
1627729621.10594 -3.88871549103227 28.3592037225401 0.290455223744102 -0.0121655314500827 0.00324950537117873 -0.560459458865563 0.828086128085376
1627729622.10791 -3.66609831199672 27.522288703362 0.302444026835092 -0.00942455420483533 0.00596874856249267 -0.648558483905013 0.761083073503412
1627729623.10984 -3.64441550753812 26.7278181644567 0.28142902044529 -0.0071809960843097 0.00584543035516603 -0.718892340466193 0.695059757904434
1627729624.1118 -3.58775714712395 25.7795591864698 0.322377520350684 -0.00680395122288898 0.005358667296878 -0.676021394481216 0.736831096748882
1627729625.11375 -3.40782336354379 24.9120116305235 0.319605357486269 -0.00535144318734677 0.00297811815629842 -0.632628614182583 0.774431100476609
1627729626.11572 -3.30360305770235 23.9815435217635 0.315808236059201 -0.00278369591772755 0.0068501116077432 -0.687008811997872 0.726611463744692
1627729627.11975 -3.30837767886912 23.0007492174364 0.310084343007227 -0.00553956700498387 0.00919979754142184 -0.744413016299853 0.667633086422384
1627729628.11963 -3.52049802516889 22.0781360089548 0.322145592627039 -0.00634803670217777 0.00830598846109105 -0.79767705160564 0.602994224124392
1627729629.12162 -3.91658664326422 21.0921800987643 0.308000534614887 -0.00283017178245997 0.009529683276504 -0.843290359544732 0.537366304082397
1627729630.12359 -4.20078690062603 19.9521193873199 0.282074137035986 0.00278369413710523 0.00671658908358854 -0.767162032223982 0.641412156722908
1627729631.12558 -4.10319216442163 19.0115127009822 0.301240465765068 -0.00170072409338272 0.00435395103150018 -0.641341093282665 0.767241652098539
1627729632.12753 -3.91957553638086 18.0169654658112 0.30600823467384 -0.00680512063166451 0.00332061976636837 -0.656977517094372 0.753872141579721
1627729633.12943 -3.85913305886376 16.9339438892816 0.328785805596951 -0.00649913393635885 0.00648786732061788 -0.689953955030669 0.723795004661659
1627729634.13534 -3.74896038595802 15.916529913022 0.30895108233443 0.000396390459087762 0.00745817170171818 -0.633781076565956 0.7734764156303
1627729635.13333 -3.16556530229544 14.8338874897104 0.300491220462881 -0.000411290182239283 0.00969202648101059 -0.484300529129072 0.874847925612393
1627729636.13553 -2.54661859455279 13.8532905056569 0.284326349885313 -0.00867250917029251 0.0147136920091715 -0.532607008773744 0.846190326733394
1627729637.13752 -2.21178943738915 12.765184175237 0.265107264771268 -0.00292132441070551 0.00280313907009057 -0.609276389258389 0.792947595851852
1627729638.13921 -2.05867461701541 11.6615135805365 0.270947301084361 -0.00246724732763459 0.00467872679437919 -0.684109092601095 0.729360522393863
1627729639.14121 -2.04697806205222 10.540956048319 0.277633778605585 -0.0058693222184806 0.00332308229185642 -0.713419455740901 0.700704779740419
1627729640.14312 -2.14782153846922 9.41198904088484 0.30364543015817 -0.00206172847235301 -0.00135521261996336 -0.698652589491101 0.715456827398951
1627729641.14623 -1.86604877480096 8.35697373210794 0.2860611541318 -0.00170480177217091 0.000422801990001498 -0.644532949068095 0.764574517267551
1627729642.14704 -1.75679055304987 7.23186735443665 0.288169206507635 0.000572927268701418 0.00208069507393661 -0.675620833784067 0.737246113193694
1627729643.14903 -1.70587616775298 6.10029681072097 0.285445543861862 0.000702645657369969 0.00210905671194718 -0.689232849897311 0.724536497901404
1627729644.15096 -1.56130380522604 4.95444608958337 0.276699891342227 0.00245979678349787 -0.00244848958934261 -0.58310185961593 0.81239163930391
1627729645.15292 -0.899672495652646 4.09004549527668 0.269555350058269 0.00493882702148305 0.000307857755677521 -0.40042364085713 0.91631676894724
1627729646.15521 0.00179866577419283 3.51878361336396 0.292150102898967 -0.000276674992763525 -0.00643658905072416 -0.29072940268846 0.956783626628658
1627729647.15684 0.696944112919775 2.88144143325197 0.310399694086866 0.00322068941318189 0.00117187184638743 -0.369300914759345 0.929303550102942
1627729648.15881 1.27060288296188 2.08239884738383 0.297114977906249 0.00310605414894689 0.0029788896124734 -0.482023402519754 0.87614777182135
1627729649.16246 1.66885131840792 1.24058355163025 0.292426321642376 0.00210759068536859 0.0025420803526112 -0.590558595449217 0.806988005629557
1627729650.16271 2.02188410186998 0.264628488305806 0.300829138089053 0.00328927926169521 -0.000103973877857951 -0.513849244085754 0.857874189018299
1627729651.16473 2.99261915037658 -0.38140620513885 0.30710882994149 0.00745281467168994 0.00119705326921116 -0.214558598274261 0.9766819495227
1627729652.16663 3.71251308933163 -0.341789689585922 0.291758519949501 0.00790633721081515 0.00382817794523562 0.103626824674338 0.994577456055274
1627729653.1686 4.68384994865203 0.115780136479294 0.288039665567877 0.00221771857183435 0.00150798280624458 0.199414476308805 0.979911564556013
1627729654.17055 5.65325084421167 0.367624260241994 0.289279618390236 0.0003837775650052 0.00234755197738057 0.0966729308359679 0.995313360785443
1627729655.1725 5.88494220229474 0.385070485088431 0.310669931239688 0.00178792451481294 0.0069339582101971 0.0331497520586654 0.999424743283782
1627729656.17447 5.38644741745167 0.309999132805419 0.333618128904948 0.00250440455662226 0.00794582703849919 -0.0928765273962503 0.995642778535173
1627729657.17641 4.26719062966324 0.572964593043098 0.324772902355164 0.00735164173627192 0.00502686610522075 -0.399531052957545 0.916676399665395
1627729658.17839 3.85102356932073 1.17918641330918 0.309443234239912 0.00768093789859638 0.00243727668772371 -0.63880756520389 0.769324351306754
1627729659.18035 3.48496078010787 1.95834236965991 0.333362544687133 0.00691289095706639 -0.000526583524515197 -0.816782141518386 0.576904557049935
1627729660.1823 4.12331021842881 2.95176051260552 0.347725364683291 0.00243479763577547 0.00214668862596213 -0.943704907561557 0.330772597009764
1627729661.18425 4.13953023283021 2.92980755139786 0.345329004429689 -0.0033366154858285 0.00442345459626587 -0.937407754458672 0.348189606288331
1627729662.18621 3.31571348942048 2.60077523021055 0.329374078087778 -5.49914248947349e-05 0.00703544301752643 -0.986273252639972 0.164971423720581
1627729663.1908 2.19072606165239 2.68262971230923 0.33667827001538 0.00323081676322498 0.0104990998382879 -0.992983918585191 -0.117738133825713
1627729664.19014 1.48522411641347 2.97313032736385 0.342655072573779 0.00931818346511181 0.002867572969956 -0.990326783848786 -0.138411739653212
1627729665.19211 1.47506534266181 3.01201556557471 0.345252290954945 0.00980050022730562 0.00388769731573744 -0.985633186164765 -0.168570633075586
1627729666.19404 2.32971335511427 2.8239562629826 0.332543914598813 0.00749092175937252 -0.000365540930456412 -0.914652469582057 -0.404171513541466
1627729667.19599 2.83240954204252 1.97616322278249 0.323666011229831 0.00147598041946002 -0.00244822946929684 -0.722260653813678 -0.6916150487134
1627729668.19811 2.75037323621052 0.923574704768716 0.312610741169722 -0.00174881131741235 -0.0056258536908233 -0.425469046915315 -0.90495380077998
1627729669.19993 2.00760358356007 0.175021417042527 0.352214113350059 -0.00360599353836599 -0.00299295124451287 -0.0843052551607922 -0.996428955322785
1627729670.20188 1.43306979405754 0.0574930753306729 0.322541004990788 -0.00134827315560829 0.00163773176849225 0.108804825318296 -0.994060868348382
1627729671.20388 1.40512211313513 0.0764166426161144 0.352346160696961 0.000780006110104041 -0.0020610802338879 0.116032989761414 -0.993242915316135
1627729672.20579 1.12949200918254 0.177930250333413 0.350489169724364 0.00231557312516318 -0.00303260921662989 0.0961418401869508 -0.995360330718397
1627729673.20783 0.720570702326949 0.232623323780523 0.357212118402767 0.00187688682067831 -0.00352056771813892 0.0556816282401466 -0.998440603729264
1627729674.20971 0.23582174143676 0.285152206165996 0.363262617880718 0.00257615632293617 -0.00300662457099059 0.029271248627515 -0.999563663620781
1627729675.21169 0.00963666566670791 0.264659253582126 0.374275528351619 0.000427857049814826 -0.00212489939314622 0.0177495483258707 -0.999840114855903
1627729676.21367 0.13226614971298 0.268342015058806 0.370068654986256 0.000520964992521083 -0.00373436787432683 0.0210611101969563 -0.99977108016248
1627729677.21559 0.269837136490631 0.27934021381608 0.368753993396603 0.00229764494650002 -0.00475721629621822 0.025972235558882 -0.999648704646192
1627729678.21757 0.274485953512887 0.284435976752549 0.381464933377249 0.00146565269818911 -0.00446436716023629 0.025288208179383 -0.999669159179691
1627729679.21949 0.230565015557086 0.273871859343852 0.372500332081725 0.00146063185221607 -0.00431753614069348 0.025474951631232 -0.999665070048753
1627729680.22148 0.23336469981623 0.303548235979763 0.379152809556509 0.00156778801067961 -0.0044905262961245 0.025302092849153 -0.999668535721574
1627729681.22342 0.235841051225915 0.283744670844185 0.376342634188474 0.00152790779929714 -0.00451512807942934 0.0256201692525254 -0.999660385352735
1627729682.22555 0.218882899902129 0.310698036810476 0.375610446236604 0.00160368465246066 -0.00441353952254761 0.025419772396159 -0.999665836185107
1627729683.22734 0.233734728518856 0.283294643130273 0.366725170913069 0.00124277581663425 -0.00426056149297287 0.0252330872379785 -0.999671743339981
1627729684.22929 0.230959850655327 0.295940516120934 0.373239282852566 0.00159099108550066 -0.00435526161945136 0.0255494819648798 -0.999662805357307
1627729685.23137 0.248065729689244 0.276114130957925 0.385624393123954 0.0016329460592217 -0.00437833006362659 0.0253262421733331 -0.999668317578547
